0,1,2
-14.78420096439232,-14.785360626461957,-14.7190589985955
-4.057415331223062,-3.0839084700293866,-3.649500376344788
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-6.468133883838332,-6.858404182923062,-7.190110541063526
-9.220609456652626,-9.214522610120992,-9.615552898373915
-15.082004497365892,-15.131779602368114,-15.082293201256485
-16.337215403202418,-16.118034441229824,-16.28919682984095
-15.765986611498771,-15.923278926534735,-16.019503590926245
-17.07438208953854,-17.056778712001776,-17.055656573833772
-16.515973757452215,-16.44301510378032,-16.42578769097222
-15.988790253864614,-16.02809237562712,-15.996853810518282
-15.42643035977112,-15.511962736377278,-15.50523392668951
-15.404603698360644,-15.215826424771892,-15.24103512729314
-15.419213397432246,-15.609798836582874,-15.61861438199825
-14.945287869048675,-15.012978289211542,-14.868517069095311
-15.315070926651048,-15.000613605155712,-15.042384592857397
-15.245111254149641,-15.2628779724282,-14.634457299292322
-15.148938399570172,-15.245742965944451,-15.305176356083152
-8.384729553499454,-8.170270092552899,-7.49128630348769
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,-1.1131024538933352,0.0
-4.40008829544791,-5.293032722399139,-4.622570815068328
-10.67146328752315,-10.73166573858904,-11.257049585793496
-12.107608072443172,-11.745941959727512,-11.688917933285431
-15.308891712211022,-15.287093753992878,-15.37109230044485
-15.620541511118581,-15.34423782445879,-15.420532432495955
-15.84665023294814,-15.780454377422098,-15.858172422822316
-14.145100453832594,-14.300938415425994,-14.409266028530016
-14.336655453902699,-14.62126544497038,-14.412013566074503
-14.110281503997786,-13.7759016598915,-13.745572034624436
-14.4730762659938,-14.422367844265349,-14.405674497994283
-14.955969559627981,-14.982116262535673,-14.939866035098474
-14.280350542735816,-14.364434575969252,-14.463908938538664
-14.469064500377137,-14.399113893348671,-14.322732954086755
-14.114743441606974,-14.382357982445399,-14.124099536894462
-13.725183669290145,-13.674747545015407,-13.646979068064795
-14.094325352855705,-14.107082063528118,-14.052595501846454
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-3.9825510687885193,-2.811511798727513,-3.2789685003762967
-6.488634518135443,-5.426434919384455,-5.345248264664147
-12.280098389275183,-12.153286016973894,-11.603207543983158
-13.052433720197019,-12.78600193609442,-13.2007230220329
-15.768230387957674,-15.718583102276112,-15.93863967489866
-15.511707645941605,-15.561611008138058,-15.396566759928975
-15.673262967234768,-15.490605611543018,-15.714965705845971
-15.453949778158718,-15.386113996088389,-15.490969884734913
-14.715114237932658,-14.926031903660505,-14.90258882842279
-15.14150269084151,-15.189076588737514,-15.32568561882939
-14.704667433058797,-14.817605162388768,-14.593793762839674
-15.264148896597005,-15.132220714311602,-15.147440568233973
-14.174880149006677,-14.42239897293566,-14.128477637291214
-14.042592781629976,-14.13397166366963,-13.885827340021727
-14.354522409893809,-14.526548479325944,-14.183894164165688
-14.891265978802302,-14.798116779812819,-14.816017086732078
-13.022115424427916,-13.124855196899398,-13.116527554589773
-13.994344046813486,-14.093827643901456,-13.90646015690189
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-1.1528047597423303,-2.165384078533413,-1.6554038126803352
-6.3306964802921515,-6.361291433871658,-5.680977900173646
-11.754330500987999,-11.817691865008245,-12.346270156009924
-13.836885626448296,-13.656960238460453,-14.0590219401744
-14.726164688906847,-14.346984777790395,-14.47136948242755
-16.30553678411644,-16.216902576256427,-16.215988568844494
-14.939049728288394,-15.141935906659198,-14.941628896646424
-15.523934629957541,-15.265105003167093,-15.402179572178367
-14.231053084998914,-13.862176109008248,-14.00487603541512
-14.915710895881219,-15.250182424784194,-14.881840843661902
-14.429015110136767,-14.62468353280615,-14.348591266008173
-15.890898138401463,-15.64350739826154,-16.091554926843777
-14.102381759742613,-14.144270591891857,-13.88407764775279
-14.11833059427336,-14.284388297107228,-13.780785643188235
-13.614071422576622,-13.622809621911486,-13.846933744234441
-13.513642727923742,-13.629169661928803,-13.474770537810466
-13.157156950482166,-13.141437850090698,-13.135977854025128
-11.046403774637701,-11.59908957816462,-11.297563632498608
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-2.0327486582638326,-2.3353904124363956,-3.0002121683060983
-7.839003318516456,-8.720902018351378,-8.544969583908316
-11.15613276233798,-11.1498398912885,-11.238603200837925
-15.232489047389016,-15.520566553759435,-15.435621826145042
-16.022190464777776,-15.997479746056348,-16.23043255469104
-15.549047795729491,-15.512242651417013,-15.683055672557117
-15.504006396726624,-15.453961170038966,-15.593387148808771
-14.85790497041936,-14.760666852553637,-14.73529351274692
-15.364764802490397,-15.391042047599539,-15.44986360455834
-14.481332591182737,-14.602554232582944,-14.660464754766611
-15.53382665835568,-15.229598719109708,-15.455243663955372
-15.398332039280367,-15.661284359632075,-15.605926630373974
-14.220376764901301,-14.038043605344821,-14.039831236049173
-13.68281994505539,-13.792532653481263,-13.99473238474674
-13.926508188996902,-13.829612733345751,-14.16393801576341
-14.307205258599982,-14.501992736171587,-14.470660790484972
-14.609542150671881,-14.399132933581912,-14.489316630417107
-11.24804692157388,-10.827452611210125,-10.54843405086349
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-4.300802692118311,-3.6460971455239495,-4.495386646091154
-11.3227567296154,-11.558002330647659,-11.112746432472067
-15.250421418317977,-15.087380225471515,-15.106027547633504
-15.544122999526577,-15.643996965084916,-15.821195105122065
-16.30392149736782,-16.129088125793,-16.246882892071135
-15.228676639512749,-15.09279272774801,-15.082480621856657
-15.687776215023481,-15.754952024453486,-15.790276078999891
-15.167780754559088,-15.075770028044028,-15.13085048319756
-15.108668436278123,-15.339193970714952,-15.11177650011835
-14.845741083555252,-14.972394179408926,-15.124590318452396
-14.96461419985955,-15.119533146571756,-14.877834530679895
-15.335302899874085,-15.54042592630125,-15.37945802497996
-14.48023075559725,-14.447887541341899,-14.246489304154132
-14.151119784971288,-14.310575355150348,-14.282852820909362
-14.399698677971747,-14.070458791243075,-14.118990306524825
-13.638338667110274,-13.694013801147939,-13.519588100627631
-13.74972663803567,-13.601174971950842,-13.350466365623562
-14.501949587262423,-14.291208634492644,-14.532599700277775
-1.63444506514168,-2.4025453748960177,-1.2030264535794724
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-2.5723986449089824,-0.9176361347375999,-1.7534146608567416
-6.410640690336769,-6.8310391746175245,-7.000661028676097
-11.521192908541277,-11.33500642548861,-11.694955941960064
-15.019870063590277,-15.088274444227897,-15.010510269652428
-16.190823586276917,-16.23704091421621,-16.20348274677239
-15.80001184615782,-15.861554945546182,-15.796438727832818
-15.776208363888303,-15.725481415291032,-15.918754393870309
-15.452499546502928,-15.376008412948348,-15.704720518116718
-15.003718495226027,-14.772653837514579,-14.956473357041514
-15.195132311412584,-15.23383990476814,-15.29599462059513
-15.286027867163467,-15.329964819583683,-15.435031974864255
-15.59931706313569,-15.492423106554392,-15.33717341381921
-16.126070368450833,-16.536045376988774,-16.69650542469123
-14.159320983328085,-14.127239024662217,-14.114398451032741
-14.608649495982002,-14.623026451181962,-14.414854810916864
-14.920858606791445,-14.789492631976504,-14.865473330246282
-14.364863192887622,-14.42199655645744,-14.547815677362317
-13.939281087556944,-14.14056798106008,-13.871340746820966
-14.5290552009902,-13.912601409661018,-14.465855224043706
-10.321120939411113,-9.615804825986638,-9.634651368213406
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-2.7919697490839184,-2.0411639507474026,-1.6236696210324066
-6.804223839915971,-7.147966555333322,-6.266840919258762
-12.008362630712396,-12.071032967570709,-12.643449791762169
-14.616184876212131,-14.578533824453336,-14.43968475419538
-15.901922042041168,-16.122816664793007,-15.891686866807223
-15.645317081905151,-15.581120583134158,-15.522500515130094
-15.933639857126334,-15.876174695160241,-15.947244479351696
-15.430799018453781,-15.57100988779946,-15.457389359339068
-15.512832341654267,-15.394630276841252,-15.537847451297512
-15.282124897918372,-15.432636300886676,-15.38917335808784
-15.956080760019061,-15.938391894429571,-15.964128640587418
-16.04370852534982,-15.70459142478406,-15.779736733944674
-16.50122313309319,-16.672821794307026,-16.65494084923163
-14.816166403056219,-14.926646131683126,-14.708854079857595
-14.47983880258879,-14.06411455566803,-14.04655100167616
-14.172048081443975,-14.153120000110999,-14.619059414065111
-14.940796366584806,-14.683766175142315,-14.723088927629634
-14.341420781665489,-14.355815007068886,-14.146591261316836
-13.351099731080105,-13.228516682465115,-13.400621819121172
-13.932124452991566,-14.032056577362304,-14.295333906038955
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-1.0909283113066433,-1.0696603369610453,-1.7634823364412728
-9.947108079008244,-9.718049790034886,-9.841265607584125
-14.74764775262481,-14.725270025764848,-14.840766990084116
-16.120934536135113,-15.923874547345818,-15.924559627160177
-15.101562598429348,-15.084728669000121,-14.831879176063602
-15.553861459330605,-15.641888161841504,-15.3742174570023
-15.537613477127577,-15.418654857729008,-15.580346990054025
-15.93535053599982,-15.70262599800858,-15.734833958965654
-15.107013422717372,-15.293680875788862,-15.259643743088239
-16.239050129364482,-15.981037288251999,-16.015273035009194
-16.04317681354486,-16.081876462939274,-16.15930833657596
-15.6497054720143,-15.538297520997764,-15.988488839475071
-16.62583121416743,-16.67121989895916,-16.5175634739697
-15.336351127657958,-14.84728176483921,-15.398206759100704
-14.089320444017956,-14.184721304354623,-14.101281559872985
-14.906007075051253,-14.838002722209032,-14.756869987255252
-14.821132159878637,-14.566665198044392,-14.278267874877656
-14.00442909200877,-14.121565562254602,-13.971113732252316
-14.03338305455996,-14.141166075960443,-14.349252406218856
-13.838353432024016,-14.669622309908442,-14.563726457309759
0.0,0.0,-0.767107881755647
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-5.0480472077466265,-3.7714898953154607,-4.56222457476097
-9.240927990113198,-8.946743827303141,-8.793303399146088
-14.154480547401443,-13.74991422061402,-14.219616342932024
-16.29671431351869,-16.148659342202393,-16.320876369770556
-16.14453850355201,-16.31167430705404,-16.23479432406302
-15.917169746055556,-16.021047225708482,-15.929678524017264
-15.652406862012175,-15.806153633909046,-15.74073998427367
-15.820601803452218,-15.592699341981966,-15.676838544389676
-16.146141558064297,-16.036614640486988,-16.076906192952546
-16.853440618007888,-17.0375723955883,-17.012597909499995
-16.567850939446128,-16.42051307574922,-16.374476267658434
-16.49565613284357,-16.483618061817232,-16.419350830552528
-17.14727585984817,-17.24657049211494,-17.358512360204127
-14.939264220073238,-14.792726330744326,-14.890285448739021
-15.136152410198275,-15.166480550929718,-15.251660852193176
-15.094720484963357,-15.151675587267754,-15.111809001479806
-14.236894738568683,-13.961830107939223,-14.16142203306454
-13.863200898046419,-13.997091961656013,-13.784898436784541
-14.008478485257154,-13.92729943086417,-14.019303831455755
-14.405210348455485,-14.532436567440456,-14.646309102226517
-10.141051199701964,-10.636311093514827,-10.416327894732495
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-5.054054098868486,-5.243077646022501,-5.918489858949421
-11.403307049296597,-11.499638221441383,-11.625922608844249
-14.991965326851492,-15.016036953206738,-14.795796794795837
-15.445770319366682,-15.261225283976238,-15.35601804663053
-16.475965667316665,-16.38004110782109,-16.341425066438312
-15.616064000913129,-15.516328590228543,-15.537248800548939
-15.928266483696252,-15.899422232153354,-15.920418239844421
-16.387291409014942,-16.503499091865212,-16.5337169148386
-16.207263804338293,-16.218786696730312,-16.21509265213822
-16.07845465347334,-16.073450044070956,-15.9239992526045
-16.67177628600683,-16.869215226985997,-16.80244382419961
-16.983355184488172,-16.548266143692995,-16.964121018881883
-18.016278447326172,-17.924601956708482,-17.812665528327678
-15.709041537919394,-15.792247917014771,-15.499448997375888
-14.737834383559342,-14.932648770195986,-14.831511130411592
-15.271371220035528,-15.53106279572082,-15.325444270562867
-14.26849374526942,-14.126874939672367,-13.93988190295314
-13.99862322660669,-14.160766942828804,-14.275482260739462
-13.338032884244372,-13.352366077086446,-13.635916133822569
-13.718674335316704,-13.968234354846954,-13.913823609298046
-11.539351770923405,-11.21775900370732,-11.713368170853675
0.0,0.0,-0.21607721752367573
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-3.2610930699558756,-4.085835968280787,-3.4272337706609717
-13.748671972742647,-13.789572084040076,-13.47774067012922
-14.735445058057183,-14.825929280085823,-14.895666006316096
-15.783035153135168,-15.727330826591148,-15.568452118337651
-15.08822773048112,-15.02702272489708,-15.096398309579806
-15.730065149043815,-15.543325424404541,-15.536850084361827
-16.18101848152361,-16.288108873373695,-16.269734027801576
-16.136450895431896,-16.119359098669328,-15.941618885736169
-16.544839278777975,-16.4739373751815,-16.600024976133305
-16.943641208260818,-17.19829326994513,-17.03795690679068
-16.774551245667407,-16.970447666651957,-17.10621030149928
-16.80064271537982,-16.652444579851505,-16.490471200408493
-17.948086890013556,-18.0037135757791,-18.3035520594025
-16.490053022708878,-16.22106435105301,-16.225980838196463
-15.105597179430724,-15.060088400698113,-15.149070051100908
-15.843787003326558,-16.221856760380444,-15.829159889910114
-14.579375729270303,-14.629772198461746,-14.406842738754676
-14.493174735981196,-14.094519195142064,-14.340487783098915
-13.399040353993156,-13.661526643206216,-13.499886586474558
-13.878398077482995,-13.88228266556106,-13.548958524452113
-9.329402066494776,-8.58663696694517,-8.833047664064688
-8.092937556459345,-8.522742393594664,-8.20475279269675
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-10.200326749837565,-9.3237035890778,-9.71520115163038
-14.525088265351554,-14.851061620276719,-14.574263522844548
-15.043359519193805,-15.185215342772358,-15.262045731070799
-14.914652292720406,-15.038277417035305,-14.798921233125201
-16.098790822062714,-16.13689003734757,-16.180420355048177
-15.59525433288308,-15.664002421810078,-15.466231163187858
-16.16734916470358,-16.07183268764819,-16.402499816394844
-16.808946284738077,-16.77333152518648,-16.891136718098792
-17.684681312777027,-17.70106814634918,-17.606609187353317
-16.59696298187873,-16.777576816610647,-16.088599201204875
-17.302005112157868,-16.80108475779395,-17.120868955672563
-16.706302051793802,-17.25526377836964,-17.28933222003759
-18.456372474160688,-18.088688179339076,-16.38337984980705
-15.134879082297715,-15.976885613478425,-16.2670290669924
-16.39581246244186,-16.18800715503124,-16.322903361943546
-16.058958797861603,-15.959096966746893,-14.653573768775324
-14.027657541316282,-13.768287214673016,-13.779683916637097
-13.483555819192325,-13.54519837627862,-13.516243572654197
-13.789314663442777,-13.979676686303927,-14.04035492571387
-14.054656901302334,-14.440411013044,-14.24795466073565
-12.692559704847232,-13.104859791016164,-12.932473125070095
-1.8001774605193013,-2.417848951035335,-2.075313461682594
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-1.0422049561847306,-0.4390643899435147,-1.5909895918033041
-10.520949514861547,-10.345812371288782,-10.5716418695531
-15.019624828870313,-14.947646551647154,-14.9695832594204
-15.562696884604748,-15.74440349803454,-15.55981975808066
-15.96406379321381,-16.054856367199374,-15.834367987151815
-16.18114259226651,-16.08830150876992,-16.070395140774654
-16.111043833832536,-15.888438721402457,-16.047428565743076
-16.289537789816873,-16.24854472337597,-16.41444588799288
-17.71000085717553,-17.4981975563933,-17.57211381203494
-17.35158428123893,-17.294702673740932,-17.778138008745895
-17.386950494378148,-17.76429390596809,-17.42253650973308
-17.556405714739277,-17.246775383201907,-17.253513210605703
-17.415241297879373,-17.299469109451728,-17.316157611996047
-18.289400565079358,-17.91572877446343,-17.593872883636546
-16.46381977597559,-16.98573669810803,-16.53773603092507
-15.882568203556069,-15.64447473977851,-16.425233542978837
-16.528217586471982,-16.70835013798006,-16.461746016121094
-15.241208553306155,-14.55310151836408,-14.92327263838211
-13.738994071252442,-13.57204295461358,-13.70912085674042
-14.416480216529141,-14.310947319873593,-14.461198499823407
-14.394343044659607,-14.493757088191828,-14.402843441084746
-13.95880626254209,-13.718094966092497,-13.68578821645015
-7.520254674914563,-7.449926122958069,-7.415274635396062
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-4.652111534130698,-5.082787593693259,-5.320912283580822
-11.182890460380907,-11.579181094017732,-11.19685268677466
-15.313492065251738,-15.026711385349913,-15.067609536560497
-15.910967820747425,-15.989177316435425,-15.869767885107226
-16.377900748767104,-16.355467910551642,-16.444290753520775
-15.535982528804809,-15.686417130764818,-15.877700077331191
-15.897320465362654,-16.014810462210338,-15.718550172373766
-16.96444388048359,-16.8143177122252,-16.862156807258796
-17.12415588092525,-17.137048223169153,-16.949862100752846
-17.458697158677598,-17.694073143395503,-17.830733846826064
-17.988106918539664,-18.204692329595265,-18.153796141895036
-18.068064631635334,-18.067797978836822,-18.111390445075358
-18.440530319444946,-18.81652688590023,-18.49426817609864
-19.299634221140714,-19.191373948876375,-18.012101385762154
-17.258063610334396,-17.622705780990465,-17.816969874813417
-17.664007776673134,-17.421426968915824,-17.46918767778196
